Acquired on 7/10/2022 at 18:48:00
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52530334E+003	-2.69400177E+001	2.02301121E-003	-2.69400177E+001	-2.75480080E+001	-3.57793427E+001	2.99891891E+001	
1.52530823E+003	-2.69234943E+001	2.03072280E-003	-2.69234943E+001	-2.75316601E+001	-3.57616501E+001	2.99881496E+001	
1.52531323E+003	-2.69559250E+001	2.01561511E-003	-2.69559250E+001	-2.75747147E+001	-3.57240486E+001	2.99873505E+001	
1.52531824E+003	-2.69445324E+001	2.02090875E-003	-2.69445324E+001	-2.75543308E+001	-3.57718506E+001	2.99874935E+001	
1.52532312E+003	-2.69067497E+001	2.03856709E-003	-2.69067497E+001	-2.75086136E+001	-3.57870560E+001	2.99885540E+001	
1.52532813E+003	-2.69251423E+001	2.02995213E-003	-2.69251423E+001	-2.75392895E+001	-3.57237282E+001	2.99874649E+001	
1.52533301E+003	-2.69392548E+001	2.02336721E-003	-2.69392548E+001	-2.75575428E+001	-3.57106628E+001	2.99857311E+001	
1.52533801E+003	-2.69203930E+001	2.03217310E-003	-2.69203930E+001	-2.75307007E+001	-3.57443275E+001	2.99864101E+001	
1.52534290E+003	-2.69286919E+001	2.02829344E-003	-2.69286919E+001	-2.75404930E+001	-3.57427368E+001	2.99867382E+001	
1.52534790E+003	-2.69323959E+001	2.02656351E-003	-2.69323959E+001	-2.75477390E+001	-3.57231293E+001	2.99861012E+001	
1.52535278E+003	-2.69073582E+001	2.03828211E-003	-2.69073582E+001	-2.75182362E+001	-3.57275047E+001	2.99873619E+001	
1.52535767E+003	-2.69103069E+001	2.03689770E-003	-2.69103069E+001	-2.75184250E+001	-3.57487831E+001	2.99884567E+001	
1.52536267E+003	-2.69237938E+001	2.03058170E-003	-2.69237938E+001	-2.75355225E+001	-3.57383423E+001	2.99873714E+001	
1.52536768E+003	-2.69084930E+001	2.03774869E-003	-2.69084930E+001	-2.75231171E+001	-3.57039299E+001	2.99866447E+001	
1.52537268E+003	-2.69062576E+001	2.03879876E-003	-2.69062576E+001	-2.75184727E+001	-3.57175598E+001	2.99869041E+001	
1.52537744E+003	-2.69245987E+001	2.03020661E-003	-2.69245987E+001	-2.75364990E+001	-3.57379837E+001	2.99870358E+001	
1.52538245E+003	-2.69265976E+001	2.02927133E-003	-2.69265976E+001	-2.75436058E+001	-3.57063942E+001	2.99875851E+001	
1.52538745E+003	-2.69257450E+001	2.02967017E-003	-2.69257450E+001	-2.75418453E+001	-3.57114944E+001	2.99881687E+001	
