Acquired on 12/7/2021 at 15:35:20
Calibrated on 12/6/2021 at 10:52:20
Device Descriptor:  [none]
Scan Range (nm):  1545.529  --  1588.289
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030926
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  8192
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.54584900E+003	-3.77181664E+001	1.69115578E-004	-3.77181664E+001	-5.38137093E+001	-3.78262138E+001	3.71878166E+001	
1.54585413E+003	-3.76934280E+001	1.70081577E-004	-3.76934280E+001	-5.37053680E+001	-3.78036041E+001	3.71853485E+001	
1.54585925E+003	-3.76479607E+001	1.71871507E-004	-3.76479607E+001	-5.36570587E+001	-3.77582092E+001	3.71847229E+001	
1.54586438E+003	-3.76290932E+001	1.72619795E-004	-3.76290932E+001	-5.35929108E+001	-3.77405128E+001	3.71835480E+001	
1.54586938E+003	-3.76754684E+001	1.70786385E-004	-3.76754684E+001	-5.36718712E+001	-3.77860413E+001	3.71855431E+001	
1.54587451E+003	-3.77205582E+001	1.69022416E-004	-3.77205582E+001	-5.38330116E+001	-3.78281822E+001	3.71858406E+001	
1.54587952E+003	-3.76810379E+001	1.70567422E-004	-3.76810379E+001	-5.37400742E+001	-3.77900124E+001	3.71881294E+001	
1.54588464E+003	-3.76834755E+001	1.70471802E-004	-3.76834755E+001	-5.37081604E+001	-3.77933235E+001	3.71866417E+001	
1.54588977E+003	-3.76563530E+001	1.71539723E-004	-3.76563530E+001	-5.35737534E+001	-3.77689857E+001	3.71838722E+001	
1.54589478E+003	-3.76673203E+001	1.71106964E-004	-3.76673203E+001	-5.36687393E+001	-3.77777710E+001	3.71843758E+001	
1.54589990E+003	-3.76764908E+001	1.70746207E-004	-3.76764908E+001	-5.36898880E+001	-3.77866287E+001	3.71855583E+001	
1.54590503E+003	-3.77139244E+001	1.69280713E-004	-3.77139244E+001	-5.36928101E+001	-3.78249550E+001	3.71871719E+001	
1.54591003E+003	-3.77122841E+001	1.69344596E-004	-3.77122879E+001	-5.37231407E+001	-3.78224907E+001	3.71842804E+001	
1.54591516E+003	-3.76559029E+001	1.71557404E-004	-3.76559029E+001	-5.36683311E+001	-3.77660675E+001	3.71852379E+001	
1.54592017E+003	-3.76973267E+001	1.69928971E-004	-3.76973267E+001	-5.37407646E+001	-3.78066940E+001	3.71853867E+001	
1.54592529E+003	-3.77196655E+001	1.69057064E-004	-3.77196655E+001	-5.36891861E+001	-3.78309402E+001	3.71862335E+001	
1.54593042E+003	-3.77620697E+001	1.67414488E-004	-3.77620697E+001	-5.38188210E+001	-3.78711014E+001	3.71870270E+001	
