Acquired on 7/10/2022 at 22:27:40
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52561011E+003	-3.49480896E+001	3.20030173E-004	-3.49480896E+001	-3.56991348E+001	-4.29393997E+001	3.00000191E+001	
1.52561511E+003	-3.49325523E+001	3.21177271E-004	-3.49325523E+001	-3.56792831E+001	-4.29467735E+001	2.99867115E+001	
1.52562000E+003	-3.48739319E+001	3.25541710E-004	-3.48739319E+001	-3.56231842E+001	-4.28747559E+001	2.99785271E+001	
1.52562488E+003	-3.49091492E+001	3.22912616E-004	-3.49091492E+001	-3.56665306E+001	-4.28670349E+001	2.99894180E+001	
1.52562988E+003	-3.49351425E+001	3.20985680E-004	-3.49351425E+001	-3.56871490E+001	-4.29213524E+001	2.99970093E+001	
1.52563489E+003	-3.48667870E+001	3.26077774E-004	-3.48667870E+001	-3.56058578E+001	-4.29220619E+001	2.99903793E+001	
1.52563989E+003	-3.48651810E+001	3.26198380E-004	-3.48651810E+001	-3.56055603E+001	-4.29134293E+001	2.99859142E+001	
1.52564465E+003	-3.49624481E+001	3.18973907E-004	-3.49624481E+001	-3.57041397E+001	-4.30036163E+001	2.99893036E+001	
1.52564966E+003	-3.49538689E+001	3.19604704E-004	-3.49538689E+001	-3.56954880E+001	-4.29954453E+001	2.99904785E+001	
1.52565466E+003	-3.48617859E+001	3.26453737E-004	-3.48617859E+001	-3.56200256E+001	-4.28151474E+001	2.99896622E+001	
1.52565967E+003	-3.48950539E+001	3.23962537E-004	-3.48950539E+001	-3.56616287E+001	-4.28049927E+001	2.99924908E+001	
1.52566455E+003	-3.49538345E+001	3.19607119E-004	-3.49538345E+001	-3.57050438E+001	-4.29442635E+001	2.99918327E+001	
1.52566943E+003	-3.48837471E+001	3.24807013E-004	-3.48837433E+001	-3.56308861E+001	-4.28957825E+001	2.99857273E+001	
1.52567444E+003	-3.48579216E+001	3.26744193E-004	-3.48579216E+001	-3.56171341E+001	-4.28062134E+001	2.99886646E+001	
1.52567944E+003	-3.49413300E+001	3.20528838E-004	-3.49413300E+001	-3.57036972E+001	-4.28731384E+001	2.99988213E+001	
1.52568433E+003	-3.49282303E+001	3.21497151E-004	-3.49282303E+001	-3.56872406E+001	-4.28775711E+001	2.99967365E+001	
1.52568933E+003	-3.48631783E+001	3.26348818E-004	-3.48631783E+001	-3.56226387E+001	-4.28101730E+001	2.99865875E+001	
1.52569421E+003	-3.48955765E+001	3.23923479E-004	-3.48955765E+001	-3.56532097E+001	-4.28521385E+001	2.99878349E+001	
1.52569922E+003	-3.49270096E+001	3.21587489E-004	-3.49270096E+001	-3.56725082E+001	-4.29477882E+001	2.99941006E+001	
1.52570410E+003	-3.48624229E+001	3.26405745E-004	-3.48624229E+001	-3.56020126E+001	-4.29148903E+001	2.99915829E+001	
1.52570911E+003	-3.48511086E+001	3.27256974E-004	-3.48511086E+001	-3.56083794E+001	-4.28095856E+001	2.99878216E+001	
1.52571411E+003	-3.49440613E+001	3.20327119E-004	-3.49440613E+001	-3.57113380E+001	-4.28503838E+001	2.99894238E+001	
1.52571899E+003	-3.49640732E+001	3.18854582E-004	-3.49640732E+001	-3.57104301E+001	-4.29802780E+001	2.99887104E+001	
1.52572388E+003	-3.48833656E+001	3.24835390E-004	-3.48833656E+001	-3.56225586E+001	-4.29379883E+001	2.99862442E+001	
1.52572888E+003	-3.48853607E+001	3.24686349E-004	-3.48853607E+001	-3.56401482E+001	-4.28568687E+001	2.99907169E+001	
1.52573389E+003	-3.49329109E+001	3.21150728E-004	-3.49329109E+001	-3.56851807E+001	-4.29177246E+001	2.99954815E+001	
1.52573889E+003	-3.48758621E+001	3.25397326E-004	-3.48758621E+001	-3.56212997E+001	-4.28969727E+001	2.99897346E+001	
1.52574365E+003	-3.48436203E+001	3.27821763E-004	-3.48436203E+001	-3.55965767E+001	-4.28248138E+001	2.99847317E+001	
1.52574866E+003	-3.49191628E+001	3.22168809E-004	-3.49191628E+001	-3.56667747E+001	-4.29286995E+001	2.99902649E+001	
1.52575366E+003	-3.49158173E+001	3.22417152E-004	-3.49158173E+001	-3.56546097E+001	-4.29726105E+001	2.99914379E+001	
1.52575867E+003	-3.48580856E+001	3.26731941E-004	-3.48580856E+001	-3.56043777E+001	-4.28746338E+001	2.99837894E+001	
1.52576355E+003	-3.49031143E+001	3.23361601E-004	-3.49031143E+001	-3.56500282E+001	-4.29163742E+001	2.99848595E+001	
1.52576843E+003	-3.49167786E+001	3.22345877E-004	-3.49167786E+001	-3.56587944E+001	-4.29562302E+001	2.99909420E+001	
1.52577344E+003	-3.48284950E+001	3.28965514E-004	-3.48284950E+001	-3.55761032E+001	-4.28380585E+001	2.99865646E+001	
1.52577844E+003	-3.48329010E+001	3.28632043E-004	-3.48329010E+001	-3.55798149E+001	-4.28461494E+001	2.99837704E+001	
1.52578333E+003	-3.49011307E+001	3.23509506E-004	-3.49011307E+001	-3.56436844E+001	-4.29376831E+001	2.99915924E+001	
1.52578821E+003	-3.48755836E+001	3.25418136E-004	-3.48755836E+001	-3.56234016E+001	-4.28840027E+001	2.99929485E+001	
1.52579321E+003	-3.48618202E+001	3.26450972E-004	-3.48618202E+001	-3.56125755E+001	-4.28546524E+001	2.99854126E+001	
1.52579822E+003	-3.49104080E+001	3.22818989E-004	-3.49104080E+001	-3.56624413E+001	-4.28964767E+001	2.99847622E+001	
1.52580310E+003	-3.49100533E+001	3.22845648E-004	-3.49100533E+001	-3.56644478E+001	-4.28836212E+001	2.99881344E+001	
1.52580811E+003	-3.48724213E+001	3.25655157E-004	-3.48724213E+001	-3.56222839E+001	-4.28699913E+001	2.99863300E+001	
1.52581299E+003	-3.48621254E+001	3.26428009E-004	-3.48621254E+001	-3.56118355E+001	-4.28604965E+001	2.99850883E+001	
1.52581799E+003	-3.48574982E+001	3.26775829E-004	-3.48574982E+001	-3.56094818E+001	-4.28438377E+001	2.99868851E+001	
