Acquired on 7/10/2022 at 16:57:15
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52536768E+003	-2.88751297E+001	1.29564828E-003	-2.88751297E+001	-2.96419678E+001	-3.67837181E+001	2.99861889E+001	
1.52537268E+003	-2.88796844E+001	1.29428972E-003	-2.88796844E+001	-2.96480827E+001	-3.67802010E+001	2.99855824E+001	
1.52537744E+003	-2.88594818E+001	1.30032504E-003	-2.88594818E+001	-2.96255913E+001	-3.67718315E+001	2.99850750E+001	
1.52538245E+003	-2.88675156E+001	1.29792152E-003	-2.88675156E+001	-2.96384125E+001	-3.67551422E+001	2.99855576E+001	
1.52538745E+003	-2.88784256E+001	1.29466481E-003	-2.88784256E+001	-2.96476479E+001	-3.67746811E+001	2.99852219E+001	
1.52539246E+003	-2.88760090E+001	1.29538553E-003	-2.88760090E+001	-2.96356544E+001	-3.68220406E+001	2.99857788E+001	
1.52539734E+003	-2.88943138E+001	1.28993718E-003	-2.88943138E+001	-2.96578674E+001	-3.68199539E+001	2.99875145E+001	
1.52540222E+003	-2.88931198E+001	1.29029190E-003	-2.88931198E+001	-2.96643982E+001	-3.67787971E+001	2.99883404E+001	
1.52540723E+003	-2.88727169E+001	1.29636831E-003	-2.88727169E+001	-2.96430588E+001	-3.67631912E+001	2.99882069E+001	
1.52541223E+003	-2.88960571E+001	1.28941971E-003	-2.88960571E+001	-2.96690979E+001	-3.67726555E+001	2.99877262E+001	
1.52541711E+003	-2.89051399E+001	1.28672598E-003	-2.89051399E+001	-2.96762695E+001	-3.67915573E+001	2.99879799E+001	
1.52542212E+003	-2.88631535E+001	1.29922619E-003	-2.88631535E+001	-2.96244831E+001	-3.68003616E+001	2.99887447E+001	
1.52542700E+003	-2.88573990E+001	1.30094879E-003	-2.88573990E+001	-2.96255150E+001	-3.67593689E+001	2.99876881E+001	
1.52543188E+003	-2.88820076E+001	1.29359798E-003	-2.88820076E+001	-2.96635723E+001	-3.67151260E+001	2.99873371E+001	
1.52543689E+003	-2.88873253E+001	1.29201519E-003	-2.88873253E+001	-2.96636486E+001	-3.67471161E+001	2.99896507E+001	
1.52544189E+003	-2.88953285E+001	1.28963601E-003	-2.88953285E+001	-2.96666756E+001	-3.67806396E+001	2.99885025E+001	
1.52544690E+003	-2.88796501E+001	1.29429996E-003	-2.88796501E+001	-2.96605892E+001	-3.67159500E+001	2.99847813E+001	
