Acquired on 7/10/2022 at 17:29:22
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52533801E+003	-2.77286625E+001	1.68707245E-003	-2.77286625E+001	-2.85314674E+001	-3.54556236E+001	3.00035858E+001	
1.52534290E+003	-2.77265472E+001	1.68789411E-003	-2.77265472E+001	-2.85367031E+001	-3.54174957E+001	2.99978580E+001	
1.52534790E+003	-2.77389679E+001	1.68307405E-003	-2.77389679E+001	-2.85533867E+001	-3.54091873E+001	2.99834118E+001	
1.52535278E+003	-2.77208061E+001	1.69012707E-003	-2.77208061E+001	-2.85289783E+001	-3.54214287E+001	2.99846992E+001	
1.52535767E+003	-2.77111053E+001	1.69390650E-003	-2.77111053E+001	-2.85231762E+001	-3.53927193E+001	2.99882793E+001	
1.52536267E+003	-2.77175789E+001	1.69138343E-003	-2.77175789E+001	-2.85352020E+001	-3.53722916E+001	2.99840145E+001	
1.52536768E+003	-2.77183647E+001	1.69107772E-003	-2.77183647E+001	-2.85330620E+001	-3.53872223E+001	2.99884243E+001	
1.52537268E+003	-2.77088013E+001	1.69480511E-003	-2.77088013E+001	-2.85210953E+001	-3.53893433E+001	2.99956112E+001	
1.52537744E+003	-2.77241058E+001	1.68884359E-003	-2.77241058E+001	-2.85351410E+001	-3.54107552E+001	2.99830360E+001	
1.52538245E+003	-2.77460823E+001	1.68031966E-003	-2.77460823E+001	-2.85561161E+001	-3.54376068E+001	2.99685726E+001	
1.52538745E+003	-2.77433681E+001	1.68136961E-003	-2.77433681E+001	-2.85565262E+001	-3.54196930E+001	2.99830246E+001	
1.52539246E+003	-2.77208691E+001	1.69010262E-003	-2.77208691E+001	-2.85366230E+001	-3.53846130E+001	3.00026245E+001	
1.52539734E+003	-2.77086334E+001	1.69487158E-003	-2.77086334E+001	-2.85282593E+001	-3.53536835E+001	2.99895172E+001	
1.52540222E+003	-2.77393074E+001	1.68294203E-003	-2.77393074E+001	-2.85611954E+001	-3.53734932E+001	2.99664116E+001	
1.52540723E+003	-2.77231560E+001	1.68921356E-003	-2.77231560E+001	-2.85415440E+001	-3.53741684E+001	2.99719086E+001	
1.52541223E+003	-2.77175732E+001	1.69138575E-003	-2.77175732E+001	-2.85363388E+001	-3.53667679E+001	2.99884167E+001	
1.52541711E+003	-2.77271061E+001	1.68767723E-003	-2.77271061E+001	-2.85473785E+001	-3.53690567E+001	2.99858208E+001	
1.52542212E+003	-2.77335644E+001	1.68516918E-003	-2.77335644E+001	-2.85458012E+001	-3.54143715E+001	2.99803047E+001	
1.52542700E+003	-2.77191162E+001	1.69078493E-003	-2.77191162E+001	-2.85291653E+001	-3.54105797E+001	2.99887047E+001	
1.52543188E+003	-2.77122993E+001	1.69344095E-003	-2.77122993E+001	-2.85322227E+001	-3.53559189E+001	2.99892921E+001	
1.52543689E+003	-2.77437935E+001	1.68120535E-003	-2.77437935E+001	-2.85689583E+001	-3.53622665E+001	2.99746685E+001	
1.52544189E+003	-2.77269821E+001	1.68772542E-003	-2.77269821E+001	-2.85527878E+001	-3.53424110E+001	2.99761257E+001	
1.52544690E+003	-2.76979237E+001	1.69905578E-003	-2.76979237E+001	-2.85260048E+001	-3.53024979E+001	2.99991322E+001	
1.52545166E+003	-2.77077026E+001	1.69523375E-003	-2.77077026E+001	-2.85370255E+001	-3.53063850E+001	3.00061188E+001	
1.52545667E+003	-2.77585697E+001	1.67549495E-003	-2.77585678E+001	-2.85861683E+001	-3.53654442E+001	2.99908619E+001	
1.52546167E+003	-2.77349110E+001	1.68464635E-003	-2.77349110E+001	-2.85571442E+001	-3.53674469E+001	2.99859047E+001	
1.52546667E+003	-2.77098961E+001	1.69437774E-003	-2.77098961E+001	-2.85247879E+001	-3.53778305E+001	2.99913692E+001	
1.52547156E+003	-2.77574272E+001	1.67593546E-003	-2.77574272E+001	-2.85739174E+001	-3.54176025E+001	2.99857540E+001	
1.52547644E+003	-2.77381401E+001	1.68339524E-003	-2.77381401E+001	-2.85610390E+001	-3.53674660E+001	2.99861641E+001	
1.52548145E+003	-2.76963806E+001	1.69965986E-003	-2.76963806E+001	-2.85201473E+001	-3.53215446E+001	3.00033817E+001	
1.52548645E+003	-2.77308197E+001	1.68623496E-003	-2.77308178E+001	-2.85560532E+001	-3.53489761E+001	3.00021687E+001	
1.52549133E+003	-2.77480507E+001	1.67955796E-003	-2.77480507E+001	-2.85755692E+001	-3.53553047E+001	2.99781837E+001	
1.52549634E+003	-2.76601372E+001	1.71390316E-003	-2.76601372E+001	-2.84860077E+001	-3.52752457E+001	2.99752350E+001	
1.52550122E+003	-2.77116776E+001	1.69368333E-003	-2.77116776E+001	-2.85408936E+001	-3.53108673E+001	2.99935150E+001	
1.52550623E+003	-2.77933044E+001	1.66214735E-003	-2.77933044E+001	-2.86261559E+001	-3.53752441E+001	2.99972420E+001	
1.52551111E+003	-2.77260513E+001	1.68808724E-003	-2.77260513E+001	-2.85518532E+001	-3.53414993E+001	2.99906120E+001	
1.52551611E+003	-2.76959229E+001	1.69983879E-003	-2.76959229E+001	-2.85187130E+001	-3.53257828E+001	2.99919090E+001	
1.52552112E+003	-2.77553730E+001	1.67672837E-003	-2.77553730E+001	-2.85846443E+001	-3.53542900E+001	2.99887180E+001	
1.52552588E+003	-2.77141953E+001	1.69270206E-003	-2.77141953E+001	-2.85449677E+001	-3.53059807E+001	2.99799557E+001	
1.52553088E+003	-2.76667099E+001	1.71131175E-003	-2.76667099E+001	-2.84980469E+001	-3.52558098E+001	2.99864941E+001	
1.52553589E+003	-2.77427368E+001	1.68161409E-003	-2.77427368E+001	-2.85790405E+001	-3.53083878E+001	3.00002747E+001	
1.52554089E+003	-2.77512074E+001	1.67833734E-003	-2.77512074E+001	-2.85860043E+001	-3.53239594E+001	2.99969044E+001	
1.52554578E+003	-2.76938477E+001	1.70065102E-003	-2.76938477E+001	-2.85245628E+001	-3.52859077E+001	2.99849186E+001	
1.52555066E+003	-2.77159424E+001	1.69202068E-003	-2.77159424E+001	-2.85499554E+001	-3.52924004E+001	2.99865284E+001	
1.52555566E+003	-2.77474060E+001	1.67980697E-003	-2.77474060E+001	-2.85846806E+001	-3.53084908E+001	2.99911327E+001	
1.52556067E+003	-2.77047043E+001	1.69640535E-003	-2.77047043E+001	-2.85392227E+001	-3.52787666E+001	2.99835472E+001	
1.52556555E+003	-2.76977711E+001	1.69911585E-003	-2.76977711E+001	-2.85303726E+001	-3.52808876E+001	2.99833088E+001	
1.52557043E+003	-2.77452297E+001	1.68064889E-003	-2.77452297E+001	-2.85823231E+001	-3.53071632E+001	3.00018501E+001	
1.52557544E+003	-2.77037258E+001	1.69678754E-003	-2.77037258E+001	-2.85476494E+001	-3.52336655E+001	3.00046844E+001	
1.52558044E+003	-2.77039261E+001	1.69670919E-003	-2.77039261E+001	-2.85475769E+001	-3.52351379E+001	2.99776783E+001	
1.52558533E+003	-2.77309685E+001	1.68617745E-003	-2.77309685E+001	-2.85703564E+001	-3.52821121E+001	2.99686985E+001	
1.52559033E+003	-2.77525806E+001	1.67780719E-003	-2.77525806E+001	-2.85919781E+001	-3.53036766E+001	2.99977169E+001	
1.52559521E+003	-2.77104111E+001	1.69417681E-003	-2.77104111E+001	-2.85465336E+001	-3.52769203E+001	3.00113754E+001	
