Acquired on 7/10/2022 at 22:00:53
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52527869E+003	-3.49790039E+001	3.17760365E-004	-3.49790039E+001	-3.56991158E+001	-4.31379089E+001	2.99920292E+001	
1.52528357E+003	-3.49933777E+001	3.16710211E-004	-3.49933777E+001	-3.57110176E+001	-4.31660309E+001	2.99893970E+001	
1.52528845E+003	-3.49140015E+001	3.22552223E-004	-3.49140015E+001	-3.56128922E+001	-4.31925125E+001	2.99857540E+001	
1.52529346E+003	-3.49715080E+001	3.18309350E-004	-3.49715080E+001	-3.56867065E+001	-4.31577682E+001	2.99917412E+001	
1.52529846E+003	-3.50052490E+001	3.15845973E-004	-3.50052490E+001	-3.57385941E+001	-4.30915070E+001	2.99915504E+001	
1.52530334E+003	-3.49786835E+001	3.17783823E-004	-3.49786835E+001	-3.56929512E+001	-4.31701355E+001	2.99831982E+001	
1.52530823E+003	-3.49575005E+001	3.19337356E-004	-3.49575005E+001	-3.56760406E+001	-4.31251602E+001	2.99868202E+001	
1.52531323E+003	-3.49145584E+001	3.22510779E-004	-3.49145584E+001	-3.56528816E+001	-4.29738655E+001	2.99920177E+001	
1.52531824E+003	-3.49584885E+001	3.19264800E-004	-3.49584885E+001	-3.56818237E+001	-4.30996017E+001	2.99860840E+001	
1.52532312E+003	-3.50188866E+001	3.14855628E-004	-3.50188866E+001	-3.57296066E+001	-4.32302513E+001	2.99831200E+001	
1.52532813E+003	-3.49454536E+001	3.20224644E-004	-3.49454536E+001	-3.56604652E+001	-4.31327667E+001	2.99847336E+001	
1.52533301E+003	-3.49431572E+001	3.20393941E-004	-3.49431572E+001	-3.56543198E+001	-4.31520386E+001	2.99840488E+001	
1.52533801E+003	-3.50170898E+001	3.14985751E-004	-3.50170898E+001	-3.57335587E+001	-4.31962776E+001	2.99861050E+001	
1.52534290E+003	-3.49581413E+001	3.19290382E-004	-3.49581413E+001	-3.56827850E+001	-4.30920258E+001	2.99873505E+001	
1.52534790E+003	-3.49489555E+001	3.19966581E-004	-3.49489555E+001	-3.56696625E+001	-4.31045685E+001	2.99843235E+001	
1.52535278E+003	-3.50313225E+001	3.13955097E-004	-3.50313225E+001	-3.57545547E+001	-4.31729851E+001	2.99849701E+001	
1.52535767E+003	-3.49525185E+001	3.19704064E-004	-3.49525185E+001	-3.56728973E+001	-4.31099739E+001	2.99871197E+001	
