Acquired on 7/10/2022 at 20:23:57
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52562000E+003	-3.50857315E+001	3.10046453E-004	-3.50857315E+001	-3.57614555E+001	-4.34993782E+001	2.99888210E+001	
1.52562488E+003	-3.50517616E+001	3.12481192E-004	-3.50517616E+001	-3.57314720E+001	-4.34417915E+001	2.99878082E+001	
1.52562988E+003	-3.50795059E+001	3.10491159E-004	-3.50795059E+001	-3.57625160E+001	-4.34501228E+001	2.99881630E+001	
1.52563489E+003	-3.50910263E+001	3.09668540E-004	-3.50910263E+001	-3.57762375E+001	-4.34487457E+001	2.99887218E+001	
1.52563989E+003	-3.50708351E+001	3.11111799E-004	-3.50708351E+001	-3.57490883E+001	-4.34694710E+001	2.99895554E+001	
1.52564465E+003	-3.50648193E+001	3.11542972E-004	-3.50648193E+001	-3.57385597E+001	-4.34902534E+001	2.99914322E+001	
1.52564966E+003	-3.50652313E+001	3.11513460E-004	-3.50652313E+001	-3.57437210E+001	-4.34624557E+001	2.99899292E+001	
1.52565466E+003	-3.50885925E+001	3.09842435E-004	-3.50885925E+001	-3.57648926E+001	-4.34987946E+001	2.99879990E+001	
1.52565967E+003	-3.51013603E+001	3.08932853E-004	-3.51013603E+001	-3.57815971E+001	-4.34882660E+001	2.99910412E+001	
1.52566455E+003	-3.50836220E+001	3.10197211E-004	-3.50836220E+001	-3.57821541E+001	-4.33641853E+001	2.99919415E+001	
1.52566943E+003	-3.51089630E+001	3.08392337E-004	-3.51089630E+001	-3.58072128E+001	-4.33911667E+001	2.99888611E+001	
1.52567444E+003	-3.51099052E+001	3.08325631E-004	-3.51099052E+001	-3.57920609E+001	-4.34855118E+001	2.99892654E+001	
1.52567944E+003	-3.50394478E+001	3.13368277E-004	-3.50394516E+001	-3.57226219E+001	-4.34090881E+001	2.99906139E+001	
1.52568433E+003	-3.50498734E+001	3.12617107E-004	-3.50498734E+001	-3.57401047E+001	-4.33782997E+001	2.99895535E+001	
1.52568933E+003	-3.50998764E+001	3.09038296E-004	-3.50998764E+001	-3.57855453E+001	-4.34549026E+001	2.99898796E+001	
1.52569421E+003	-3.50567207E+001	3.12124612E-004	-3.50567207E+001	-3.57385788E+001	-4.34340973E+001	2.99910431E+001	
1.52569922E+003	-3.50521622E+001	3.12452379E-004	-3.50521622E+001	-3.57392654E+001	-4.33988152E+001	2.99922199E+001	
1.52570410E+003	-3.51047592E+001	3.08691117E-004	-3.51047592E+001	-3.57960205E+001	-4.34272079E+001	2.99934959E+001	
1.52570911E+003	-3.50771561E+001	3.10659350E-004	-3.50771561E+001	-3.57616501E+001	-4.34390411E+001	2.99913960E+001	
1.52571411E+003	-3.50600090E+001	3.11888318E-004	-3.50600090E+001	-3.57410126E+001	-4.34424057E+001	2.99896069E+001	
1.52571899E+003	-3.51022835E+001	3.08867136E-004	-3.51022835E+001	-3.57920609E+001	-4.34333496E+001	2.99916191E+001	
1.52572388E+003	-3.50906792E+001	3.09693365E-004	-3.50906792E+001	-3.57736473E+001	-4.34615364E+001	2.99912338E+001	
1.52572888E+003	-3.50672760E+001	3.11366806E-004	-3.50672760E+001	-3.57313156E+001	-4.35509720E+001	2.99897442E+001	
1.52573389E+003	-3.50824013E+001	3.10284318E-004	-3.50824013E+001	-3.57547150E+001	-4.35163422E+001	2.99917145E+001	
1.52573889E+003	-3.50764580E+001	3.10709293E-004	-3.50764580E+001	-3.57645569E+001	-4.34172974E+001	2.99909058E+001	
1.52574365E+003	-3.50632362E+001	3.11656739E-004	-3.50632362E+001	-3.57435303E+001	-4.34498215E+001	2.99875278E+001	
1.52574866E+003	-3.50491257E+001	3.12670920E-004	-3.50491257E+001	-3.57281418E+001	-4.34432564E+001	2.99882870E+001	
1.52575366E+003	-3.50304451E+001	3.14018747E-004	-3.50304451E+001	-3.57180405E+001	-4.33742218E+001	2.99889736E+001	
1.52575867E+003	-3.50536613E+001	3.12344520E-004	-3.50536613E+001	-3.57317162E+001	-4.34534683E+001	2.99869022E+001	
1.52576355E+003	-3.50654526E+001	3.11497803E-004	-3.50654526E+001	-3.57372322E+001	-4.35025635E+001	2.99871826E+001	
1.52576843E+003	-3.50247498E+001	3.14430683E-004	-3.50247498E+001	-3.57088051E+001	-4.33892136E+001	2.99887943E+001	
1.52577344E+003	-3.50171242E+001	3.14983219E-004	-3.50171242E+001	-3.57047157E+001	-4.33609428E+001	2.99883671E+001	
1.52577844E+003	-3.50349503E+001	3.13693134E-004	-3.50349503E+001	-3.57132759E+001	-4.34331665E+001	2.99872475E+001	
1.52578333E+003	-3.50342255E+001	3.13745550E-004	-3.50342255E+001	-3.57091751E+001	-4.34524536E+001	2.99869289E+001	
1.52578821E+003	-3.50611458E+001	3.11806798E-004	-3.50611458E+001	-3.57441101E+001	-4.34320030E+001	2.99880428E+001	
1.52579321E+003	-3.50736160E+001	3.10912845E-004	-3.50736160E+001	-3.57661133E+001	-4.33889198E+001	2.99888783E+001	
1.52579822E+003	-3.50296249E+001	3.14077915E-004	-3.50296249E+001	-3.57179985E+001	-4.33688736E+001	2.99879131E+001	
1.52580310E+003	-3.50189285E+001	3.14852514E-004	-3.50189285E+001	-3.57017365E+001	-4.33907280E+001	2.99882641E+001	
1.52580811E+003	-3.50473747E+001	3.12796939E-004	-3.50473747E+001	-3.57406921E+001	-4.33579483E+001	2.99895840E+001	
1.52581299E+003	-3.50463982E+001	3.12867342E-004	-3.50463982E+001	-3.57424316E+001	-4.33412971E+001	2.99886684E+001	
1.52581799E+003	-3.50271873E+001	3.14254430E-004	-3.50271873E+001	-3.57109718E+001	-4.33932419E+001	2.99880829E+001	
1.52582288E+003	-3.50176430E+001	3.14945675E-004	-3.50176430E+001	-3.57002983E+001	-4.33903427E+001	2.99882298E+001	
1.52582788E+003	-3.50345497E+001	3.13722005E-004	-3.50345497E+001	-3.57163048E+001	-4.34125366E+001	2.99868641E+001	
1.52583289E+003	-3.50472679E+001	3.12804652E-004	-3.50472679E+001	-3.57220497E+001	-4.34665070E+001	2.99872761E+001	
1.52583777E+003	-3.50103798E+001	3.15472775E-004	-3.50103798E+001	-3.56974335E+001	-4.33573341E+001	2.99886551E+001	
1.52584265E+003	-3.50119591E+001	3.15358251E-004	-3.50119591E+001	-3.57097740E+001	-4.32966309E+001	2.99868946E+001	
1.52584766E+003	-3.50688210E+001	3.11256037E-004	-3.50688210E+001	-3.57500267E+001	-4.34500351E+001	2.99859638E+001	
1.52585266E+003	-3.50345650E+001	3.13721073E-004	-3.50345650E+001	-3.57088928E+001	-4.34564667E+001	2.99869137E+001	
1.52585767E+003	-3.49793205E+001	3.17737111E-004	-3.49793205E+001	-3.56701126E+001	-4.33045006E+001	2.99856720E+001	
1.52586243E+003	-3.50310783E+001	3.13972967E-004	-3.50310783E+001	-3.57303200E+001	-4.33075676E+001	2.99853077E+001	
1.52586743E+003	-3.50392303E+001	3.13384167E-004	-3.50392303E+001	-3.57352142E+001	-4.33344269E+001	2.99870796E+001	
1.52587244E+003	-3.49801025E+001	3.17679864E-004	-3.49801025E+001	-3.56732025E+001	-4.32919312E+001	2.99870567E+001	
1.52587744E+003	-3.50229874E+001	3.14558565E-004	-3.50229874E+001	-3.57136688E+001	-4.33488007E+001	2.99873066E+001	
1.52588232E+003	-3.50767059E+001	3.10691452E-004	-3.50767059E+001	-3.57658997E+001	-4.34111748E+001	2.99885349E+001	
1.52588721E+003	-3.50326691E+001	3.13857949E-004	-3.50326691E+001	-3.57173576E+001	-4.33934174E+001	2.99877796E+001	
1.52589221E+003	-3.50179749E+001	3.14921665E-004	-3.50179749E+001	-3.57004395E+001	-4.33917656E+001	2.99879456E+001	
1.52589722E+003	-3.50504913E+001	3.12572694E-004	-3.50504913E+001	-3.57408257E+001	-4.33783264E+001	2.99889126E+001	
1.52590222E+003	-3.50570831E+001	3.12098651E-004	-3.50570831E+001	-3.57475624E+001	-4.33840790E+001	2.99871101E+001	
1.52590710E+003	-3.50514908E+001	3.12500866E-004	-3.50514908E+001	-3.57337952E+001	-4.34262123E+001	2.99861698E+001	
1.52591199E+003	-3.50278244E+001	3.14208330E-004	-3.50278244E+001	-3.57152748E+001	-4.33724365E+001	2.99869366E+001	
1.52591699E+003	-3.50138245E+001	3.15222773E-004	-3.50138245E+001	-3.57065048E+001	-4.33280640E+001	2.99865303E+001	
1.52592200E+003	-3.50471954E+001	3.12809803E-004	-3.50471954E+001	-3.57319183E+001	-4.34077682E+001	2.99880733E+001	
1.52592688E+003	-3.50481834E+001	3.12738586E-004	-3.50481834E+001	-3.57324333E+001	-4.34115181E+001	2.99895115E+001	
1.52593188E+003	-3.50159454E+001	3.15068784E-004	-3.50159454E+001	-3.57064018E+001	-4.33430862E+001	2.99859276E+001	
1.52593677E+003	-3.50173111E+001	3.14969948E-004	-3.50173111E+001	-3.57040939E+001	-4.33658218E+001	2.99840393E+001	
1.52594177E+003	-3.50054626E+001	3.15830286E-004	-3.50054626E+001	-3.56860199E+001	-4.33904839E+001	2.99865170E+001	
1.52594666E+003	-3.49920044E+001	3.16810416E-004	-3.49920044E+001	-3.56709366E+001	-4.33866196E+001	2.99861832E+001	
1.52595166E+003	-3.50224037E+001	3.14600707E-004	-3.50223999E+001	-3.57072105E+001	-4.33824577E+001	2.99846821E+001	
1.52595667E+003	-3.50147171E+001	3.15157871E-004	-3.50147209E+001	-3.57143707E+001	-4.32888641E+001	2.99866600E+001	
